County Name,State,Cases,Deaths,CasesPerCap,DeathsPerCap,TotalPop,IncomePerCap,Poverty,Unemployment
sedgwick county,colorado,490,10,0.2078913873568095,0.004242681374628765,2357,24666,17.0,6.8
summit county,colorado,12111,15,0.40747594374537377,0.0005046766704797792,29722,37192,10.3,3.3
teller county,colorado,5850,64,0.24611889435819764,0.0026925827758845556,23769,34974,7.5,6.7
washington county,colorado,1069,28,0.22229153670201704,0.005822416302765648,4809,26279,9.9,4.2
weld county,colorado,94253,716,0.3298685117716438,0.002505870947646196,285729,29226,11.2,5.3
yuma county,colorado,2367,28,0.23414778909882283,0.0027698090810169156,10109,24789,14.3,2.4
fairfield county,connecticut,265869,2747,0.28065147446291044,0.002899734833130658,947328,53433,8.8,7.6
hartford county,connecticut,239113,3188,0.2664458105874972,0.003552417660909031,897417,37817,11.2,7.4
litchfield county,connecticut,42190,468,0.22872911403385127,0.0025372179513591464,184454,40619,6.8,6.0
middlesex county,connecticut,39199,488,0.23885808299311437,0.0029736152580586194,164110,43695,7.2,5.1
new haven county,connecticut,259625,2871,0.3011447269369826,0.003330135815256917,862127,35085,12.1,7.7
new london county,connecticut,74543,679,0.2752980367246244,0.002507644808178098,270772,36881,9.9,7.0
tolland county,connecticut,28151,281,0.18569751180769942,0.0018536109132167077,151596,37830,6.5,5.8
windham county,connecticut,31667,310,0.27141436823971066,0.0026569758472324598,116674,29993,11.1,7.6
kent county,delaware,65094,747,0.3759507926882093,0.004314303040803951,173145,27420,13.0,6.7
new castle county,delaware,189681,1667,0.34174540029835904,0.0030034087878984426,555036,34541,11.9,6.5
sussex county,delaware,79359,1026,0.36816809015035884,0.004759894410139596,215551,31874,12.0,6.1
district of columbia,district of columbia,169149,1392,0.25156345043285827,0.002070224021439906,672391,50832,17.4,8.0
alachua county,florida,90634,285,0.34877340157389414,0.0010967232986358302,259865,26431,23.3,6.6
baker county,florida,10787,62,0.39172749391727496,0.0022515161419181464,27537,22440,17.2,5.8
bay county,florida,55836,394,0.30999850097436665,0.0021874670353159336,180117,26742,15.4,6.4
bradford county,florida,9324,58,0.34823529411764703,0.002166199813258637,26775,19656,18.8,7.6
brevard county,florida,177412,914,0.3122444705315013,0.0016086366540357597,568183,29405,13.4,7.6
broward county,florida,781299,3079,0.41329474570676505,0.001628742033499505,1890416,30109,14.0,7.6
calhoun county,florida,4953,45,0.3425785032507954,0.003112463687923641,14458,15927,12.9,8.6
charlotte county,florida,49778,437,0.28734212288438893,0.0025225703664365374,173236,29243,12.0,8.9
citrus county,florida,39543,463,0.2797068747214815,0.003275024226691094,141373,25034,17.4,9.9
clay county,florida,67933,352,0.3341662936381837,0.0017315080352794763,203291,28599,10.4,8.1
collier county,florida,106951,551,0.2997724049398218,0.0015443950512088885,356774,41239,12.8,5.3
columbia county,florida,25945,170,0.3788476140412359,0.002482331639507038,68484,22855,16.8,9.5
desoto county,florida,11470,97,0.32151366503153467,0.002718990889978977,35675,17892,29.9,6.1
dixie county,florida,4966,24,0.3042332904490596,0.0014703179562580407,16323,19342,23.7,6.2
duval county,florida,320808,1483,0.35174657335235293,0.001626019825819616,912043,28593,16.0,7.4
escambia county,florida,95288,706,0.3074560214762329,0.0022779778268220596,309924,25666,14.6,7.2
flagler county,florida,29239,114,0.27842689139646715,0.0010855592058277388,105015,25741,13.3,6.5
franklin county,florida,3559,20,0.3048394004282655,0.0017130620985010706,11675,23524,20.1,7.9
gadsden county,florida,17964,99,0.3895647648168629,0.0021469000065057575,46113,19252,24.4,8.5
gilchrist county,florida,5703,44,0.3317433540806236,0.002559478797044965,17191,21145,19.8,7.4
glades county,florida,2329,19,0.1764795029173297,0.0014397211487459272,13197,20476,18.0,10.0
gulf county,florida,5084,45,0.31739293295043075,0.002809339493070296,16018,21085,14.9,5.4
hamilton county,florida,4576,25,0.32139345413681697,0.0017558645877229948,14238,16109,26.6,12.7
hardee county,florida,10518,45,0.3849081460879748,0.001646783283319915,27326,18643,24.5,9.1
hendry county,florida,13970,87,0.3576182674585296,0.002227114478804014,39064,18426,25.5,8.2
hernando county,florida,54546,482,0.30448131112401194,0.00269057294690305,179144,23495,14.3,8.8
highlands county,florida,31185,366,0.31129900076863953,0.003653533246154307,100177,23020,18.7,11.5
hillsborough county,florida,485408,1832,0.35927220082792594,0.001355945250009807,1351087,29806,15.7,6.8
holmes county,florida,6359,49,0.3263871067084125,0.0025150130883334187,19483,18402,26.6,11.5
indian river county,florida,43317,306,0.2927200113528088,0.0020678330326190522,147981,33122,12.7,8.2
jackson county,florida,18303,158,0.3768297955570196,0.0032529698791459926,48571,18126,21.6,11.2
jefferson county,florida,5024,28,0.35669151579694713,0.0019879304224352146,14085,22452,13.9,7.2
lafayette county,florida,3164,26,0.3643482266236757,0.0029940119760479044,8684,21955,17.8,12.8
lake county,florida,110303,663,0.33812976104716214,0.0020324019435035176,326215,25991,12.8,7.2
lee county,florida,245264,1009,0.3502945734219791,0.0014410888861911121,700165,30233,14.9,7.1
leon county,florida,114470,332,0.40039875476581904,0.001161285809227325,285890,28548,20.5,8.8
levy county,florida,12937,56,0.32576234482411304,0.001410117593735049,39713,21043,21.9,8.5
liberty county,florida,2996,16,0.3589313525817659,0.001916856355576854,8347,16937,17.8,9.6
madison county,florida,7061,45,0.38130467653094285,0.0024300680419051734,18518,17192,31.9,8.1
manatee county,florida,124454,689,0.3423373365388318,0.0018952418152510576,363542,30477,13.4,6.6
marion county,florida,106834,996,0.31076450500032,0.0028972185538341604,343778,23598,17.6,9.0
martin county,florida,41399,335,0.2658570887303412,0.002151311015354581,155719,38021,10.9,6.5
miami-dade county,florida,1560492,6472,0.5774035540564242,0.0023947292276110207,2702602,25481,19.0,7.4
monroe county,florida,2769,52,0.0360805264186592,0.0006775685712424262,76745,39176,12.7,3.7
nassau county,florida,27535,127,0.3510550137056161,0.0016191751131510168,78435,33337,11.4,5.7
okaloosa county,florida,62522,367,0.31642129449215806,0.0018573720462976553,197591,30775,11.5,6.1
okeechobee county,florida,12654,89,0.31455702495774085,0.0022123893805309734,40228,18611,22.3,9.0
orange county,florida,479025,1310,0.3712750423184955,0.0010153338665773793,1290216,27394,16.7,6.8
osceola county,florida,145216,529,0.4465876100969345,0.0016268513506864145,325168,20165,17.8,6.6
palm beach county,florida,486711,2883,0.3411273840529531,0.0020206452046998397,1426772,36303,13.4,7.4
pasco county,florida,161458,802,0.3241243355228291,0.001610002087783256,498136,26624,13.6,7.0
pinellas county,florida,279828,1671,0.29460478690140046,0.0017592399578035083,949842,32120,13.7,6.4
polk county,florida,263740,1387,0.40435043909139967,0.0021264656821861354,652256,22579,17.3,7.7
putnam county,florida,21322,160,0.2943604611030579,0.0022088769241388833,72435,18950,27.6,10.3
st. johns county,florida,79304,221,0.3500075029349716,0.0009753815463107628,226578,39563,9.1,5.3
st. lucie county,florida,97329,657,0.3257732717906836,0.0021990674882766607,298763,24940,16.6,7.6
santa rosa county,florida,59757,291,0.3583026538272434,0.0017448344505870078,166778,28908,11.3,6.3
sarasota county,florida,122930,844,0.3036515750705836,0.002084779381433113,404839,37054,10.5,5.7
seminole county,florida,133728,516,0.2976628233094422,0.001148555402216979,449260,31363,11.8,6.6
sumter county,florida,30822,284,0.2639909553420011,0.0024324648406050327,116754,33168,9.2,6.6
suwannee county,florida,16072,140,0.3668233897840873,0.003195325694983339,43814,21565,20.4,9.1
taylor county,florida,8130,48,0.363758389261745,0.002147651006711409,22350,16979,16.4,5.9
union county,florida,5140,74,0.3359477124183007,0.004836601307189542,15300,13485,21.4,9.8
volusia county,florida,152326,846,0.29369143562256583,0.0016311263640920834,518660,25871,16.1,6.7
wakulla county,florida,12314,56,0.38985626543405305,0.0017729373773190654,31586,22846,12.6,6.9
walton county,florida,19888,89,0.31340908016452085,0.001402524544179523,63457,30853,17.0,5.7
washington county,florida,7731,52,0.3159120627656097,0.0021248774109186006,24472,18718,21.0,10.1
appling county,georgia,3846,135,0.20821828812733473,0.007308754263439987,18471,19936,24.7,7.7
atkinson county,georgia,1703,57,0.2048598580536509,0.006856730422230242,8313,19904,27.4,8.4
bacon county,georgia,2853,82,0.2529479563791116,0.007270148062771522,11279,18856,23.2,3.1
baker county,georgia,343,15,0.10550599815441403,0.004613964933866502,3251,22270,19.5,2.5
baldwin county,georgia,8467,262,0.18597755178245876,0.005754826806071122,45527,20114,27.8,9.0
banks county,georgia,3992,101,0.2173936720579426,0.00550019060066438,18363,19451,14.3,6.6
barrow county,georgia,23224,291,0.30924512976204743,0.0038748851515998882,75099,22978,13.2,6.8
bartow county,georgia,26251,485,0.2558003566451965,0.004726036073784629,102623,24931,14.2,6.0
ben hill county,georgia,2352,125,0.13617415470125058,0.007237146827234831,17272,16635,30.4,5.2
berrien county,georgia,2318,96,0.12191017145261386,0.0050489113284947935,19014,18064,23.7,9.4
bibb county,georgia,33807,832,0.219635791921935,0.0054053000526237144,153923,23426,26.7,10.4
bleckley county,georgia,1624,110,0.12708349636121763,0.008607872290476564,12779,20667,23.0,7.7
brantley county,georgia,2750,115,0.14936722611482267,0.006246265819347129,18411,18220,21.8,7.8
brooks county,georgia,2183,99,0.13967624288182226,0.006334378399129823,15629,20964,23.6,13.6
bryan county,georgia,8028,111,0.23014075624229569,0.003182065762692429,34883,29880,14.1,7.9
bulloch county,georgia,11458,283,0.1553795665970546,0.003837704428955005,73742,20526,30.4,9.3
burke county,georgia,3249,124,0.1434753808787812,0.005475822477368072,22645,19720,29.2,5.8
butts county,georgia,5595,180,0.23751910341314314,0.007641365257259297,23556,21236,23.5,7.6
calhoun county,georgia,1114,25,0.17130555128402275,0.0038443795171459326,6503,13865,32.2,14.9
camden county,georgia,10542,139,0.20175304294572458,0.0026601852560667535,52252,26854,12.7,8.2
candler county,georgia,1493,110,0.13704791628419313,0.01009730126675234,10894,18233,31.5,6.3
carroll county,georgia,16803,500,0.14624275444307125,0.004351685843095615,114898,23139,18.6,9.4
catoosa county,georgia,14249,204,0.2163200242902687,0.003097009260664946,65870,25643,10.8,5.4
charlton county,georgia,2567,65,0.19802514849957573,0.005014271387796035,12963,19102,23.1,10.4
chatham county,georgia,64518,1032,0.22597773777083494,0.0036146350689652755,285506,28765,17.3,8.7
chattahoochee county,georgia,6921,24,0.6237382840663303,0.0021629416005767843,11096,22774,15.0,15.2
chattooga county,georgia,5950,152,0.23914790996784566,0.006109324758842444,24880,17716,22.5,9.5
cherokee county,georgia,54402,710,0.2306185776782989,0.0030098009292230474,235896,33466,9.4,4.9
clarke county,georgia,30896,263,0.2500607022030853,0.0021286239215241917,123554,21203,34.1,7.6
clay county,georgia,394,7,0.1302910052910053,0.0023148148148148147,3024,14559,41.4,20.3
clayton county,georgia,70154,1088,0.25589640707641803,0.003968630311873062,274150,19498,21.9,10.3
clinch county,georgia,1575,46,0.23202710665880966,0.006776664702416028,6788,17145,39.5,9.1
cobb county,georgia,170357,2089,0.23050122315552476,0.0028265175788015242,739072,36587,10.9,6.0
coffee county,georgia,8792,305,0.20423713064486154,0.007085114291023973,43048,18945,23.9,5.7
colquitt county,georgia,9166,277,0.19973850512094138,0.006036173458269775,45890,18121,25.4,7.2
columbia county,georgia,24330,437,0.1692839698586865,0.0030405710985715578,143723,31720,8.6,5.8
cook county,georgia,2281,83,0.1326934264107039,0.004828388598022106,17190,17587,24.2,5.8
coweta county,georgia,27822,527,0.20158678404521246,0.0038184255334565084,138015,31548,11.6,5.4
crawford county,georgia,1420,64,0.11465482438433588,0.005167541380702463,12385,22212,18.1,12.6
crisp county,georgia,2686,145,0.11675722668985003,0.006302977613562269,23005,21225,31.2,14.8
dade county,georgia,2990,44,0.18363837366416902,0.00270237071612824,16282,23184,17.5,4.8
dawson county,georgia,7438,108,0.3179040047869385,0.004615976407231696,23397,31954,11.8,6.1
decatur county,georgia,6084,143,0.22514154609036746,0.005291788476482996,27023,19650,24.1,6.5
dekalb county,georgia,167662,1972,0.22778120440286606,0.002679107580026791,736066,32110,17.6,8.5
dodge county,georgia,2283,174,0.10838911835920809,0.008260931491240565,21063,18563,22.2,9.0
dooly county,georgia,1680,76,0.1195474275955312,0.005408097915035936,14053,16867,23.2,10.5
dougherty county,georgia,16288,569,0.17796813880815543,0.00621708441686152,91522,20292,30.5,15.8
douglas county,georgia,34887,461,0.248922598321822,0.003289285918146013,140152,25449,14.2,7.9
early county,georgia,2296,65,0.22066314271984622,0.006246996636232581,10405,17972,27.5,8.7
echols county,georgia,507,12,0.12640239341810022,0.0029917726252804786,4011,20589,28.2,5.5
effingham county,georgia,11883,217,0.20815597246308265,0.0038012156883353476,57087,26765,9.6,5.0
elbert county,georgia,3008,120,0.15595188718374117,0.006221484861053505,19288,21138,22.4,7.7
emanuel county,georgia,3632,168,0.1614078748555684,0.0074660030219536044,22502,17944,29.2,10.3
evans county,georgia,1674,70,0.15561959654178675,0.006507390536394906,10757,20736,26.0,6.6
fannin county,georgia,4654,180,0.1901143790849673,0.007352941176470588,24480,24845,15.8,8.3
fayette county,georgia,23119,384,0.20958968687106777,0.0034812249560314036,110306,39936,6.3,5.5
floyd county,georgia,27015,570,0.2800323413253724,0.0059085113661100225,96471,23929,18.1,7.5
forsyth county,georgia,53998,465,0.25555134879318503,0.0022006625650733552,211300,39896,6.5,4.2
franklin county,georgia,5017,115,0.2246954496596202,0.005150483697599427,22328,19663,25.4,6.3
fulton county,georgia,235286,2658,0.23285960293739238,0.0026305892599117198,1010420,41041,16.0,7.7
gilmer county,georgia,5322,199,0.17971229823732018,0.006719794691699871,29614,23688,18.8,7.4
glascock county,georgia,304,31,0.10042946812025107,0.010241162867525603,3027,19815,11.5,3.3
glynn county,georgia,20463,441,0.2451627589346688,0.005283525225538236,83467,29209,19.2,6.7
gordon county,georgia,13741,303,0.24353112150857792,0.005370055295618886,56424,21208,18.8,5.7
grady county,georgia,4168,114,0.16640051101884382,0.00455126157777068,25048,20864,25.4,8.0
greene county,georgia,3859,91,0.23063590724360508,0.005438680372938083,16732,32890,21.9,6.5
gwinnett county,georgia,215610,2116,0.2422709488355578,0.0023776509797135584,889954,27945,12.1,5.8
habersham county,georgia,9620,288,0.21924426819818588,0.006563653767263777,43878,20656,17.2,5.5
hall county,georgia,55852,929,0.28959116480439684,0.004816840795375003,192865,26283,16.1,4.6
hancock county,georgia,1635,91,0.1886465905157494,0.0104995961693781,8667,15454,30.0,4.0
haralson county,georgia,3902,186,0.13585404916092195,0.006475872153749739,28722,23141,18.0,7.2
harris county,georgia,5955,124,0.17937827579974697,0.0037351647689619857,33198,32373,7.3,8.5
hart county,georgia,3714,111,0.14544742510280007,0.004346974740552183,25535,21668,18.8,4.7
heard county,georgia,1785,61,0.15378650814163866,0.005255449297837512,11607,20946,17.4,9.6
henry county,georgia,57241,757,0.2631697516390352,0.0034803637600801817,217506,26924,11.4,7.7
houston county,georgia,29358,542,0.19527607239542108,0.003605137653733845,150341,26305,16.7,7.8
irwin county,georgia,1140,57,0.12287130847165337,0.006143565423582669,9278,19429,24.5,7.4
jackson county,georgia,21764,314,0.34085605550422077,0.004917699018026343,63851,25598,12.5,6.5
jasper county,georgia,2052,82,0.14943198368773666,0.005971453539178561,13732,19784,19.4,7.2
jeff davis county,georgia,2429,77,0.16194412960864057,0.005133675578371891,14999,18550,20.6,5.0
jefferson county,georgia,2397,121,0.15024445280180518,0.007584304876519995,15954,17485,26.9,8.5
jenkins county,georgia,1151,69,0.128905812520999,0.007727629073804457,8929,15149,30.7,6.3
johnson county,georgia,1668,86,0.17020408163265305,0.008775510204081632,9800,19706,21.5,11.4
jones county,georgia,4347,127,0.152312543798178,0.0044498948843728105,28540,26098,14.2,8.7
lamar county,georgia,3826,131,0.20927688436713707,0.007165517995842905,18282,20458,20.8,11.4
lanier county,georgia,1294,32,0.12456680785521757,0.0030804774740084712,10388,17739,28.7,10.6
laurens county,georgia,9777,328,0.20604412973383068,0.006912393837853786,47451,20687,27.3,5.1
lee county,georgia,4310,113,0.14752190580503832,0.0038677437020810516,29216,28061,11.6,7.1
liberty county,georgia,13746,166,0.22128139085640697,0.0026722472633612365,62120,20966,16.6,11.9
lincoln county,georgia,938,40,0.12075180226570546,0.005149330587023687,7768,24529,23.0,6.0
long county,georgia,2783,36,0.15584924679397436,0.002016016128129025,17857,20321,20.0,17.2
lowndes county,georgia,18287,434,0.16049534408158608,0.003808988862656989,113941,21199,25.0,9.2
lumpkin county,georgia,8263,139,0.26176069946463076,0.004403332594164792,31567,23364,20.1,6.0
mcduffie county,georgia,3306,114,0.15385331347728964,0.0053052866716306775,21488,20436,26.0,8.1
mcintosh county,georgia,2250,39,0.16001706848730532,0.002773629187113292,14061,25226,20.3,9.2
macon county,georgia,1420,54,0.10383912248628885,0.003948811700182815,13675,15919,28.6,16.8
